/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoPublicoNaLegAtual;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeCompletoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/SexoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/FormaTratamento;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlFotoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/EmailParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/SiglaPartidoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UfParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/MembroMesa;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/MembroLideranca;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Telefones/Telefone/NumeroTelefone;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Telefones/Telefone/OrdemPublicacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Telefones/Telefone/IndicadorFax;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Bloco/CodigoBloco;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Bloco/NomeBloco;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Bloco/NomeApelido;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/Bloco/DataCriacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/CodigoMandato;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/UfParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/DescricaoParticipacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/PrimeiraLegislaturaDoMandato/NumeroLegislatura;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/PrimeiraLegislaturaDoMandato/DataInicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/PrimeiraLegislaturaDoMandato/DataFim;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/SegundaLegislaturaDoMandato/NumeroLegislatura;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/SegundaLegislaturaDoMandato/DataInicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/SegundaLegislaturaDoMandato/DataFim;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Suplentes/Suplente/DescricaoParticipacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Suplentes/Suplente/CodigoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Suplentes/Suplente/NomeParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/CodigoExercicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DataInicio;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Titular/DescricaoParticipacao;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Titular/CodigoParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Titular/NomeParlamentar;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DataFim;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/SiglaCausaAfastamento;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DescricaoCausaAfastamento;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParticular;/ListaParlamentarEmExercicio/Parlamentares/Parlamentar/Mandato/Exercicios/Exercicio/DataLeitura
"4560";"850";"SÃ©rgio PetecÃ£o";"SÃ©rgio de Oliveira Cunha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4560";"sen.sergiopetecao@senado.leg.br";;;;;"33036708";"1";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;"http://www.petecao.com.br/";
"4560";"850";"SÃ©rgio PetecÃ£o";"SÃ©rgio de Oliveira Cunha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4560";"sen.sergiopetecao@senado.leg.br";;;;;"33036709";"2";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;"http://www.petecao.com.br/";
"4560";"850";"SÃ©rgio PetecÃ£o";"SÃ©rgio de Oliveira Cunha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4560";"sen.sergiopetecao@senado.leg.br";"PSD";"AC";"NÃ£o";"NÃ£o";;;;"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"520";"AC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1Âº Suplente";"5908";"Maria das VitÃ³rias";;;;;;;;;"http://www.petecao.com.br/";
"4560";"850";"SÃ©rgio PetecÃ£o";"SÃ©rgio de Oliveira Cunha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4560";"sen.sergiopetecao@senado.leg.br";"PSD";"AC";"NÃ£o";"NÃ£o";;;;"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"520";"AC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2Âº Suplente";"5909";"Maria Alice";;;;;;;;;"http://www.petecao.com.br/";
"4560";"850";"SÃ©rgio PetecÃ£o";"SÃ©rgio de Oliveira Cunha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4560";"sen.sergiopetecao@senado.leg.br";"PSD";"AC";"NÃ£o";"NÃ£o";;;;"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"520";"AC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2997";"2022-11-04";;;;;;;"http://www.petecao.com.br/";
"4560";"850";"SÃ©rgio PetecÃ£o";"SÃ©rgio de Oliveira Cunha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4560";"sen.sergiopetecao@senado.leg.br";"PSD";"AC";"NÃ£o";"NÃ£o";;;;"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"520";"AC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2935";"2019-02-01";;;;"2022-07-06";"LCS";"LicenÃ§a com convocaÃ§Ã£o de suplente (sup 120 dias)";"http://www.petecao.com.br/";
"4560";"850";"SÃ©rgio PetecÃ£o";"SÃ©rgio de Oliveira Cunha";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4560";"sen.sergiopetecao@senado.leg.br";"PSD";"AC";"NÃ£o";"NÃ£o";;;;"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"520";"AC";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;;;;;;"http://www.petecao.com.br/";
"6338";"879";"Teresa LeitÃ£o";"Maria Teresa LeitÃ£o de Melo";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6338.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6338";"sen.teresaleitao@senado.leg.br";"PT";"PE";"NÃ£o";"Sim";"33032423";"1";"NÃ£o";"359";"Bloco Parlamentar Pelo Brasil";"BLPBR";"2025-02-18";"606";"PE";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"1Âº Suplente";"4768";"Silvio Costa";;;;;;;;;;
"6338";"879";"Teresa LeitÃ£o";"Maria Teresa LeitÃ£o de Melo";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6338.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6338";"sen.teresaleitao@senado.leg.br";"PT";"PE";"NÃ£o";"Sim";"33032423";"1";"NÃ£o";"359";"Bloco Parlamentar Pelo Brasil";"BLPBR";"2025-02-18";"606";"PE";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"2Âº Suplente";"6368";"Francisco Alexandre";;;;;;;;;;
"6338";"879";"Teresa LeitÃ£o";"Maria Teresa LeitÃ£o de Melo";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6338.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6338";"sen.teresaleitao@senado.leg.br";"PT";"PE";"NÃ£o";"Sim";"33032423";"1";"NÃ£o";"359";"Bloco Parlamentar Pelo Brasil";"BLPBR";"2025-02-18";"606";"PE";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";;;;"3019";"2023-02-01";;;;;;;;
"5736";"876";"Tereza Cristina";"Tereza Cristina Correa da Costa Dias";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5736.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5736";"sen.terezacristina@senado.leg.br";"PP";"MS";"NÃ£o";"Sim";"33032431";"1";"NÃ£o";"346";"Bloco Parlamentar AlianÃ§a";"BLALIANÃ‡A";"2023-03-20";"595";"MS";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"1Âº Suplente";"6332";"Tenente Portela";;;;;;;;;"https://terezacristinams.com.br/";
"5736";"876";"Tereza Cristina";"Tereza Cristina Correa da Costa Dias";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5736.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5736";"sen.terezacristina@senado.leg.br";"PP";"MS";"NÃ£o";"Sim";"33032431";"1";"NÃ£o";"346";"Bloco Parlamentar AlianÃ§a";"BLALIANÃ‡A";"2023-03-20";"595";"MS";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"2Âº Suplente";"6333";"Paulo SalomÃ£o";;;;;;;;;"https://terezacristinams.com.br/";
"5736";"876";"Tereza Cristina";"Tereza Cristina Correa da Costa Dias";"Feminino";"Senadora ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5736.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5736";"sen.terezacristina@senado.leg.br";"PP";"MS";"NÃ£o";"Sim";"33032431";"1";"NÃ£o";"346";"Bloco Parlamentar AlianÃ§a";"BLALIANÃ‡A";"2023-03-20";"595";"MS";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";;;;"3012";"2023-02-01";;;;;;;"https://terezacristinams.com.br/";
"5899";"864";"Vanderlan Cardoso";"Vanderlan Vieira Cardoso";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5899";"sen.vanderlancardoso@senado.leg.br";;;;;"33032092";"1";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"5899";"864";"Vanderlan Cardoso";"Vanderlan Vieira Cardoso";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5899";"sen.vanderlancardoso@senado.leg.br";;;;;"33032099";"2";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"5899";"864";"Vanderlan Cardoso";"Vanderlan Vieira Cardoso";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5899";"sen.vanderlancardoso@senado.leg.br";"PSD";"GO";"NÃ£o";"NÃ£o";;;;"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"538";"GO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1Âº Suplente";"453";"Pedro Chaves";;;;;;;;;;
"5899";"864";"Vanderlan Cardoso";"Vanderlan Vieira Cardoso";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5899";"sen.vanderlancardoso@senado.leg.br";"PSD";"GO";"NÃ£o";"NÃ£o";;;;"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"538";"GO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2Âº Suplente";"5912";"Jader Melo";;;;;;;;;;
"5899";"864";"Vanderlan Cardoso";"Vanderlan Vieira Cardoso";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5899";"sen.vanderlancardoso@senado.leg.br";"PSD";"GO";"NÃ£o";"NÃ£o";;;;"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"538";"GO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"3091";"2025-10-30";;;;;;;;
"5899";"864";"Vanderlan Cardoso";"Vanderlan Vieira Cardoso";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5899";"sen.vanderlancardoso@senado.leg.br";"PSD";"GO";"NÃ£o";"NÃ£o";;;;"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"538";"GO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2938";"2019-02-01";;;;"2025-07-01";"LCS";"LicenÃ§a com convocaÃ§Ã£o de suplente (sup 120 dias)";;
"5899";"864";"Vanderlan Cardoso";"Vanderlan Vieira Cardoso";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5899";"sen.vanderlancardoso@senado.leg.br";"PSD";"GO";"NÃ£o";"NÃ£o";;;;"335";"Bloco Parlamentar da ResistÃªncia DemocrÃ¡tica";"BLPRD";"2023-02-01";"538";"GO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;;;;;;;
"5748";"821";"Veneziano Vital do RÃªgo";"Veneziano Vital do RÃªgo Segundo Neto";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5748";"sen.venezianovitaldorego@senado.leg.br";;;;;"33032252";"1";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"5748";"821";"Veneziano Vital do RÃªgo";"Veneziano Vital do RÃªgo Segundo Neto";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5748";"sen.venezianovitaldorego@senado.leg.br";;;;;"33032481";"3";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"5748";"821";"Veneziano Vital do RÃªgo";"Veneziano Vital do RÃªgo Segundo Neto";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5748";"sen.venezianovitaldorego@senado.leg.br";"MDB";"PB";"NÃ£o";"Sim";;;;"358";"Bloco Parlamentar Democracia";"BLDEM";"2025-02-18";"564";"PB";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"1Âº Suplente";"63";"Ney Suassuna";;;;;;;;;;
"5748";"821";"Veneziano Vital do RÃªgo";"Veneziano Vital do RÃªgo Segundo Neto";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5748";"sen.venezianovitaldorego@senado.leg.br";"MDB";"PB";"NÃ£o";"Sim";;;;"358";"Bloco Parlamentar Democracia";"BLDEM";"2025-02-18";"564";"PB";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"2Âº Suplente";"5995";"Suely Santiago";;;;;;;;;;
"5748";"821";"Veneziano Vital do RÃªgo";"Veneziano Vital do RÃªgo Segundo Neto";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5748";"sen.venezianovitaldorego@senado.leg.br";"MDB";"PB";"NÃ£o";"Sim";;;;"358";"Bloco Parlamentar Democracia";"BLDEM";"2025-02-18";"564";"PB";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2963";"2021-01-22";;;;;;;;
"5748";"821";"Veneziano Vital do RÃªgo";"Veneziano Vital do RÃªgo Segundo Neto";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5748";"sen.venezianovitaldorego@senado.leg.br";"MDB";"PB";"NÃ£o";"Sim";;;;"358";"Bloco Parlamentar Democracia";"BLDEM";"2025-02-18";"564";"PB";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2939";"2019-02-01";;;;"2020-09-23";"LP ";"LicenÃ§a Particular";;
"5748";"821";"Veneziano Vital do RÃªgo";"Veneziano Vital do RÃªgo Segundo Neto";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5748";"sen.venezianovitaldorego@senado.leg.br";"MDB";"PB";"NÃ£o";"Sim";;;;"358";"Bloco Parlamentar Democracia";"BLDEM";"2025-02-18";"564";"PB";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;;;;;;;
"5016";"880";"Wellington Dias";"JosÃ© Wellington Barroso de Araujo Dias";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5016.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5016";"wellington.dias@senador.leg.br";"PT";"PI";"NÃ£o";"NÃ£o";;;;"359";"Bloco Parlamentar Pelo Brasil";"BLPBR";"2025-02-18";"607";"PI";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"1Âº Suplente";"6369";"Jussara Lima";;;;;;;;;;
"5016";"880";"Wellington Dias";"JosÃ© Wellington Barroso de Araujo Dias";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5016.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5016";"wellington.dias@senador.leg.br";"PT";"PI";"NÃ£o";"NÃ£o";;;;"359";"Bloco Parlamentar Pelo Brasil";"BLPBR";"2025-02-18";"607";"PI";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"2Âº Suplente";"5849";"JosÃ© Amauri";;;;;;;;;;
"5016";"880";"Wellington Dias";"JosÃ© Wellington Barroso de Araujo Dias";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5016.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5016";"wellington.dias@senador.leg.br";"PT";"PI";"NÃ£o";"NÃ£o";;;;"359";"Bloco Parlamentar Pelo Brasil";"BLPBR";"2025-02-18";"607";"PI";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";;;;"3104";"2026-04-28";;;;;;;;
"5016";"880";"Wellington Dias";"JosÃ© Wellington Barroso de Araujo Dias";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5016.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5016";"wellington.dias@senador.leg.br";"PT";"PI";"NÃ£o";"NÃ£o";;;;"359";"Bloco Parlamentar Pelo Brasil";"BLPBR";"2025-02-18";"607";"PI";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";;;;"3082";"2025-02-01";;;;"2025-02-02";"AFO";"Afastamento do exercÃ­cio";;
"5016";"880";"Wellington Dias";"JosÃ© Wellington Barroso de Araujo Dias";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5016.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5016";"wellington.dias@senador.leg.br";"PT";"PI";"NÃ£o";"NÃ£o";;;;"359";"Bloco Parlamentar Pelo Brasil";"BLPBR";"2025-02-18";"607";"PI";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";;;;"3051";"2023-12-13";;;;"2023-12-13";"AFO";"Afastamento do exercÃ­cio";;
"5016";"880";"Wellington Dias";"JosÃ© Wellington Barroso de Araujo Dias";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5016.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5016";"wellington.dias@senador.leg.br";"PT";"PI";"NÃ£o";"NÃ£o";;;;"359";"Bloco Parlamentar Pelo Brasil";"BLPBR";"2025-02-18";"607";"PI";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";;;;"3010";"2023-02-01";;;;"2023-02-03";"AFO";"Afastamento do exercÃ­cio";;
"5016";"880";"Wellington Dias";"JosÃ© Wellington Barroso de Araujo Dias";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5016.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5016";"wellington.dias@senador.leg.br";"PT";"PI";"NÃ£o";"NÃ£o";;;;"359";"Bloco Parlamentar Pelo Brasil";"BLPBR";"2025-02-18";"607";"PI";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";;;;;;;;;;;;;
"1173";"842";"Wellington Fagundes";"Wellington Antonio Fagundes";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1173";"sen.wellingtonfagundes@senado.leg.br";;;;;"33036219";"1";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"1173";"842";"Wellington Fagundes";"Wellington Antonio Fagundes";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1173";"sen.wellingtonfagundes@senado.leg.br";;;;;"33033778";"2";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"1173";"842";"Wellington Fagundes";"Wellington Antonio Fagundes";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1173";"sen.wellingtonfagundes@senado.leg.br";;;;;"33036209";"5";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"1173";"842";"Wellington Fagundes";"Wellington Antonio Fagundes";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1173";"sen.wellingtonfagundes@senado.leg.br";;;;;"33036213";"5";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"1173";"842";"Wellington Fagundes";"Wellington Antonio Fagundes";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1173";"sen.wellingtonfagundes@senado.leg.br";;;;;"33033775";"6";"NÃ£o";;;;;;;;;;;;;;;;;;;;;;;;;;
"1173";"842";"Wellington Fagundes";"Wellington Antonio Fagundes";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1173";"sen.wellingtonfagundes@senado.leg.br";"PL";"MT";"NÃ£o";"Sim";;;;"357";"Bloco Parlamentar Vanguarda";"BLVANG";"2025-02-03";"621";"MT";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"1Âº Suplente";"6362";"Mauro Carvalho Junior";;;;;;;;;;
"1173";"842";"Wellington Fagundes";"Wellington Antonio Fagundes";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1173";"sen.wellingtonfagundes@senado.leg.br";"PL";"MT";"NÃ£o";"Sim";;;;"357";"Bloco Parlamentar Vanguarda";"BLVANG";"2025-02-03";"621";"MT";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";"2Âº Suplente";"6363";"Rosana Martinelli";;;;;;;;;;
"1173";"842";"Wellington Fagundes";"Wellington Antonio Fagundes";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1173";"sen.wellingtonfagundes@senado.leg.br";"PL";"MT";"NÃ£o";"Sim";;;;"357";"Bloco Parlamentar Vanguarda";"BLVANG";"2025-02-03";"621";"MT";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";;;;"3072";"2024-10-28";;;;;;;;
"1173";"842";"Wellington Fagundes";"Wellington Antonio Fagundes";"Masculino";"Senador ";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1173";"sen.wellingtonfagundes@senado.leg.br";"PL";"MT";"NÃ£o";"Sim";;;;"357";"Bloco Parlamentar Vanguarda";"BLVANG";"2025-02-03";"621";"MT";"Titular";"57";"2023-02-01";"2027-01-31";"58";"2027-02-01";"2031-01-31";;;;"3045";"2023-11-03";;;;"2024-06-11";"LCS";"LicenÃ§a com convocaÃ§Ã£o de suplente (sup 120 dias)";;
